date,price
2013-01-02,13.280074
2013-01-03,13.397971
2013-01-04,13.5
2013-01-05,13.440049
2013-01-06,13.454079
2013-01-07,13.5876
2013-01-08,13.742879
2013-01-09,13.77
2013-01-10,14.14
2013-01-11,14.137
2013-01-12,14.23702
2013-01-13,14.116
2013-01-14,14.3
2013-01-15,14.25
2013-01-16,14.730049
2013-01-17,15.5
2013-01-18,15.705
2013-01-19,15.615
2013-01-20,15.7
2013-01-21,16.8
2013-01-22,17.2614
2013-01-23,17.500026
2013-01-24,16.896016
2013-01-25,17.400034
2013-01-26,17.88
2013-01-27,17.8182
2013-01-28,18.721029
2013-01-29,19.525434
2013-01-30,19.7
2013-01-31,20.41
2013-02-01,20.499
2013-02-02,19.630068
2013-02-03,20.59
2013-02-04,20.430157
2013-02-05,20.600048
2013-02-06,21.180025
2013-02-07,22.15
2013-02-08,22.66
2013-02-09,23.65
2013-02-10,23.9698
2013-02-11,24.65
2013-02-12,25.1698
2013-02-13,24.200074
2013-02-14,27.220546
2013-02-15,27.10008
2013-02-16,27.2158
2013-02-17,26.8146
2013-02-18,26.950076
2013-02-19,29.4176
2013-02-20,29.645044
2013-02-21,29.747702
2013-02-22,30.245488
2013-02-23,29.80007
2013-02-24,29.89
2013-02-25,30.4
2013-02-26,31.1
2013-02-27,30.901274
2013-02-28,33.380095
2013-03-01,34.5
2013-03-02,34.25
2013-03-03,34.500052
2013-03-04,36.152004
2013-03-05,40.33
2013-03-06,41.0201
2013-03-07,42.00002
2013-03-08,44.180069
2013-03-09,46.850086
2013-03-10,46.000007
2013-03-11,48.400042
2013-03-12,44.289937
2013-03-13,46.920047
2013-03-14,47.169694
2013-03-15,46.95
2013-03-16,47.000237
2013-03-17,47.400056
2013-03-18,51.600044
2013-03-19,59.14
2013-03-20,64.4888
2013-03-21,70.850034
2013-03-22,69.865003
2013-03-23,64.350022
2013-03-24,71.500073
2013-03-25,73.6
2013-03-26,78.500005
2013-03-27,88.92
2013-03-28,86.18
2013-03-29,90.500074
2013-03-30,92.19
2013-03-31,93.030029
2013-04-01,104
2013-04-02,117.980047
2013-04-03,135.000046
2013-04-04,132.120036
2013-04-05,142.3236
2013-04-06,142.631114
2013-04-07,162.301
2013-04-08,187.5
2013-04-09,230
2013-04-10,165.000041
2013-04-11,124.9
2013-04-12,117.000056
2013-04-13,93
2013-04-14,90.000042
2013-04-15,82.386
2013-04-16,68.3557
2013-04-17,93.07
2013-04-18,109.01
2013-04-19,118.480071
2013-04-20,126.6155
2013-04-21,119.2
2013-04-22,127.400069
2013-04-23,143.475067
2013-04-24,154.200051
2013-04-25,141.710029
2013-04-26,136.900052
2013-04-27,128.000184
2013-04-28,134.444447
2013-04-29,143.999977
2013-04-30,139.2269
2013-05-01,116.380091
2013-05-02,106.250048
2013-05-03,98.100093
2013-05-04,112.900003
2013-05-05,115.980019
2013-05-06,112.25
2013-05-07,109.600111
2013-05-08,113.200053
2013-05-09,112.799036
2013-05-10,117.700046
2013-05-11,115.64
2013-05-12,114.82
2013-05-13,117.97976
2013-05-14,111.4
2013-05-15,114.220015
2013-05-16,118.210087
2013-05-17,123.500066
2013-05-18,123.211063
2013-05-19,122.5
2013-05-20,122.02
2013-05-21,122.89
2013-05-22,123.800064
2013-05-23,126.3
2013-05-24,133.100068
2013-05-25,131.986
2013-05-26,133.5
2013-05-27,129.770045
2013-05-28,129
2013-05-29,132.25
2013-05-30,128.799
2013-05-31,128.815186
2013-06-01,129.3
2013-06-02,122.500028
2013-06-03,120.737229
2013-06-04,121.400074
2013-06-05,121.900027
2013-06-06,118.96994
2013-06-07,111.000096
2013-06-08,107.8924
2013-06-09,100.43741
2013-06-10,106.35
2013-06-11,109
2013-06-12,108.7759
2013-06-13,103.949053
2013-06-14,100.000082
2013-06-15,99.8
2013-06-16,99.900074
2013-06-17,101.95001
2013-06-18,107.35
2013-06-19,108.251
2013-06-20,111.290065
2013-06-21,109.500087
2013-06-22,108.200075
2013-06-23,107.900001
2013-06-24,102.09
2013-06-25,103.329364
2013-06-26,104
2013-06-27,101.7368
2013-06-28,94.660037
2013-06-29,94.999
2013-06-30,97.51009
2013-07-01,84.6069
2013-07-02,87.6562
2013-07-03,76.8901
2013-07-04,77.685097
2013-07-05,66.340022
2013-07-06,66.855
2013-07-07,72.505359
2013-07-08,74.56
2013-07-09,74.225044
2013-07-10,84.515
2013-07-11,91.22
2013-07-12,88.465
2013-07-13,91.3888
2013-07-14,90.371309
2013-07-15,93.140096
2013-07-16,92.741553
2013-07-17,90.542597
2013-07-18,85.429883
2013-07-19,85.7775
2013-07-20,85.6675
2013-07-21,85.47254
2013-07-22,86.086222
2013-07-23,86.9389
2013-07-24,87.4575
2013-07-25,89.410085
2013-07-26,90.63255
2013-07-27,89.097507
2013-07-28,92.100014
2013-07-29,93.298101
2013-07-30,96.31
2013-07-31,97.915
2013-08-01,96.417507
2013-08-02,97.240001
2013-08-03,96.660061
2013-08-04,96.6
2013-08-05,96.920072
2013-08-06,97.1331
2013-08-07,96.920041
2013-08-08,94.775
2013-08-09,93.360035
2013-08-10,93.287599
2013-08-11,94.1625
2013-08-12,95.085083
2013-08-13,97.9021
2013-08-14,97.96
2013-08-15,97.545072
2013-08-16,98.330011
2013-08-17,99.565
2013-08-18,98.845
2013-08-19,102.299766
2013-08-20,105.012546
2013-08-21,111.445042
2013-08-22,109.73
2013-08-23,107.5475
2013-08-24,108.6875
2013-08-25,111.795
2013-08-26,112.23
2013-08-27,117.446199
2013-08-28,117.590012
2013-08-29,117.5227
2013-08-30,123.233213
2013-08-31,129.46
2013-09-01,128.259774
2013-09-02,127.3648
2013-09-03,127.59158
2013-09-04,120.573805
2013-09-05,120.533321
2013-09-06,116.321
2013-09-07,119.054752
2013-09-08,116.595074
2013-09-09,120.0188
2013-09-10,121.458
2013-09-11,125.451804
2013-09-12,125.759884
2013-09-13,126.507242
2013-09-14,124.081347
2013-09-15,124.5783
2013-09-16,125.0618
2013-09-17,125.9683
2013-09-18,126.3045
2013-09-19,124.193713
2013-09-20,122.9008
2013-09-21,122.643526
2013-09-22,122.651091
2013-09-23,122.223547
2013-09-24,122.538366
2013-09-25,123.423072
2013-09-26,123.4763
2013-09-27,123.498349
2013-09-28,124.7483
2013-09-29,125.180753
2013-09-30,123.0983
2013-10-01,125.49389
2013-10-02,99.8135
2013-10-03,116.81685
2013-10-04,121.294579
2013-10-05,121.139807
2013-10-06,121.6828
2013-10-07,123.245048
2013-10-08,124.3182
2013-10-09,125.8423
2013-10-10,125.698219
2013-10-11,125.5117
2013-10-12,126.5232
2013-10-13,130.4155
2013-10-14,133.035501
2013-10-15,138.641734
2013-10-16,137.418866
2013-10-17,142.735
2013-10-18,149.594798
2013-10-19,159.811549
2013-10-20,163.063227
2013-10-21,174.17725
2013-10-22,183.864834
2013-10-23,200.620008
2013-10-24,183.148227
2013-10-25,178.121725
2013-10-26,175.900861
2013-10-27,185.6888
2013-10-28,187.8683
2013-10-29,198.1932
2013-10-30,194.549336
2013-10-31,198.226394
2013-11-01,198.509875
2013-11-02,200.8473
2013-11-03,207.633538
2013-11-04,225.196
2013-11-05,239.29
2013-11-06,253.693395
2013-11-07,283.302361
2013-11-08,323.767095
2013-11-09,336.135806
2013-11-10,311.900512
2013-11-11,332.6263
2013-11-12,349.3425
2013-11-13,393.2795
2013-11-14,410.723029
2013-11-15,409.1675
2013-11-16,428.823872
2013-11-17,476.295072
2013-11-18,674.376828
2013-11-19,541.825787
2013-11-20,572.6675
2013-11-21,695.8668
2013-11-22,747.481886
2013-11-23,776.6998
2013-11-24,751.377
2013-11-25,778.6753
2013-11-26,899.2
2013-11-27,948.4088
2013-11-28,1037.755034
2013-11-29,1120.397104
2013-11-30,1124.7631
2013-12-01,946.923762
2013-12-02,1038.348529
2013-12-03,1068.6675
2013-12-04,1147.2457
2013-12-05,1042.0267
2013-12-06,834.0262
2013-12-07,694.4709
2013-12-08,795.396835
2013-12-09,898.0222
2013-12-10,989.9975
2013-12-11,883.261778
2013-12-12,875.7474
2013-12-13,898.211251
2013-12-14,867.495
2013-12-15,879.469267
2013-12-16,712.508
2013-12-17,683.8408
2013-12-18,522.2288
2013-12-19,698.45036
2013-12-20,622.841843
2013-12-21,608.963806
2013-12-22,617.8158
2013-12-23,673.1677
2013-12-24,667.6203
2013-12-25,687.3557
2013-12-26,765.206717
2013-12-27,746.723213
2013-12-28,730.471584
2013-12-29,745.071251
2013-12-30,754.764531
2013-12-31,757.495355
2014-01-01,770.4357
2014-01-02,808.048571
2014-01-03,830.024
2014-01-04,858.98336
2014-01-05,940.097236
2014-01-06,951.3865
2014-01-07,810.583313
2014-01-08,859.94851
2014-01-09,860.895
2014-01-10,884.666773
2014-01-11,930.905
2014-01-12,873.263545
2014-01-13,857.9564
2014-01-14,851.828009
2014-01-15,874.713093
2014-01-16,847.373513
2014-01-17,828.222001
2014-01-18,843.758358
2014-01-19,878.6807
2014-01-20,871.048353
2014-01-21,874.288596
2014-01-22,863.950062
2014-01-23,854.347516
2014-01-24,825.122141
2014-01-25,861.851655
2014-01-26,880.1523
2014-01-27,814.5302
2014-01-28,833.939545
2014-01-29,837.514825
2014-01-30,845.846717
2014-01-31,848.2875
2014-02-01,853.016445
2014-02-02,854.375097
2014-02-03,846.904848
2014-02-04,842.012372
2014-02-05,820.867
2014-02-06,783.621116
2014-02-07,703.567033
2014-02-08,676.909488
2014-02-09,681.937169
2014-02-10,679.733845
2014-02-11,669.4418
2014-02-12,648.3835
2014-02-13,598.407573
2014-02-14,656.606837
2014-02-15,645.430079
2014-02-16,610.652527
2014-02-17,621.494
2014-02-18,621.2235
2014-02-19,617.71005
2014-02-20,552.2138
2014-02-21,569.042572
2014-02-22,604.747321
2014-02-23,604.582323
2014-02-24,545.322594
2014-02-25,534.710857
2014-02-26,577.085899
2014-02-27,576.698083
2014-02-28,543.926522
2014-03-01,563.735882
2014-03-02,560.304541
2014-03-03,661.122525
2014-03-04,663.598
2014-03-05,661.7858
2014-03-06,658.7245
2014-03-07,625.8278
2014-03-08,615.240045
2014-03-09,633.182518
2014-03-10,625.828525
2014-03-11,628.954337
2014-03-12,631.3913
2014-03-13,638.165
2014-03-14,626.706707
2014-03-15,633.665278
2014-03-16,630.716798
2014-03-17,621.222517
2014-03-18,613.631575
2014-03-19,608.815742
2014-03-20,586.589866
2014-03-21,570.770516
2014-03-22,564.4215
2014-03-23,561.353496
2014-03-24,586.2718
2014-03-25,582.280244
2014-03-26,579.072299
2014-03-27,478.159527
2014-03-28,502.439975
2014-03-29,493.180364
2014-03-30,461.869561
2014-03-31,458.497264
2014-04-01,478.7163
2014-04-02,437.515068
2014-04-03,447.0822
2014-04-04,448.8792
2014-04-05,464.825959
2014-04-06,460.702848
2014-04-07,446.219564
2014-04-08,450.46388
2014-04-09,440.198322
2014-04-10,360.8407
2014-04-11,420.056351
2014-04-12,420.660057
2014-04-13,414.949501
2014-04-14,457.633887
2014-04-15,520.123308
2014-04-16,529.162516
2014-04-17,494.40008
2014-04-18,478.231279
2014-04-19,501.551515
2014-04-20,497.317734
2014-04-21,493.092148
2014-04-22,484.429099
2014-04-23,486.9317
2014-04-24,500.256861
2014-04-25,459.610459
2014-04-26,456.139517
2014-04-27,429.6537
2014-04-28,437.058759
2014-04-29,444.2533
2014-04-30,445.865591
2014-05-01,456.2673
2014-05-02,446.643869
2014-05-03,436.938172
2014-05-04,434.064354
2014-05-05,429.724276
2014-05-06,426.992033
2014-05-07,436.960542
2014-05-08,435.343041
2014-05-09,448.235061
2014-05-10,452.710847
2014-05-11,436.542
2014-05-12,438.427839
2014-05-13,437.413029
2014-05-14,441.749814
2014-05-15,444.3162
2014-05-16,445.01336
2014-05-17,446.358354
2014-05-18,444.809055
2014-05-19,444.312831
2014-05-20,485.830595
2014-05-21,489.162543
2014-05-22,526.05778
2014-05-23,519.0392
2014-05-24,525.633296
2014-05-25,570.095
2014-05-26,581.826713
2014-05-27,569.633269
2014-05-28,574.4547
2014-05-29,565.505833
2014-05-30,616.47
2014-05-31,623.256786
2014-06-01,629.024292
2014-06-02,658.786049
2014-06-03,665.730066
2014-06-04,636.7837
2014-06-05,656.0598
2014-06-06,645.564743
2014-06-07,652.7083
2014-06-08,653.640217
2014-06-09,645.341004
2014-06-10,649.806806
2014-06-11,627.909847
2014-06-12,581.8033
2014-06-13,597.426733
2014-06-14,571.690256
2014-06-15,591.971859
2014-06-16,588.060085
2014-06-17,607.342768
2014-06-18,604.8752
2014-06-19,592.264862
2014-06-20,588.521579
2014-06-21,591.029898
2014-06-22,598.876569
2014-06-23,587.459822
2014-06-24,575.0667
2014-06-25,562.126331
2014-06-26,579.3842
2014-06-27,600.864542
2014-06-28,591.994006
2014-06-29,598.603292
2014-06-30,639.362363
2014-07-01,635.59055
2014-07-02,647.340087
2014-07-03,640.687928
2014-07-04,626.9575
2014-07-05,628.331334
2014-07-06,631.7065
2014-07-07,617.991818
2014-07-08,620.219358
2014-07-09,620.549616
2014-07-10,615.11293
2014-07-11,631.1804
2014-07-12,634.477569
2014-07-13,627.575961
2014-07-14,618.37984
2014-07-15,619.3558
2014-07-16,615.203939
2014-07-17,622.623496
2014-07-18,628.215693
2014-07-19,625.801147
2014-07-20,621.372533
2014-07-21,620.010313
2014-07-22,618.807661
2014-07-23,617.927488
2014-07-24,600.006576
2014-07-25,599.928
2014-07-26,593.852604
2014-07-27,590.9454
2014-07-28,584.693115
2014-07-29,582.203472
2014-07-30,564.37
2014-07-31,581.3501
2014-08-01,595.0845
2014-08-02,587.287891
2014-08-03,585.507802
2014-08-04,586.763996
2014-08-05,583.112519
2014-08-06,583.035543
2014-08-07,587.3971
2014-08-08,590.53249
2014-08-09,588.095
2014-08-10,589.45
2014-08-11,573.3066
2014-08-12,568.20993
2014-08-13,544.5681
2014-08-14,508.5536
2014-08-15,496.616416
2014-08-16,519.831433
2014-08-17,492.9513
2014-08-18,460.671914
2014-08-19,486.736
2014-08-20,511.925916
2014-08-21,516.160594
2014-08-22,513.9419
2014-08-23,497.218509
2014-08-24,508.5735
2014-08-25,501.629675
2014-08-26,513.4704
2014-08-27,510.43
2014-08-28,507.01545
2014-08-29,508.42242
2014-08-30,501.203144
2014-08-31,478.073448
2014-09-01,474.13469
2014-09-02,475.3181
2014-09-03,474.537084
2014-09-04,489.086584
2014-09-05,480.501
2014-09-06,482.2371
2014-09-07,479.483391
2014-09-08,472.147915
2014-09-09,471.557649
2014-09-10,477.527369
2014-09-11,476.334958
2014-09-12,473.825468
2014-09-13,477.086142
2014-09-14,474.715084
2014-09-15,471.358691
2014-09-16,463.738844
2014-09-17,454.91431
2014-09-18,421.459411
2014-09-19,391.94396
2014-09-20,406.8248
2014-09-21,396.567
2014-09-22,398.885416
2014-09-23,435.377958
2014-09-24,422.298401
2014-09-25,408.798501
2014-09-26,401.9203
2014-09-27,398.357145
2014-09-28,376.198369
2014-09-29,374.7344
2014-09-30,386.268714
2014-10-01,381.332435
2014-10-02,371.985964
2014-10-03,356.5566
2014-10-04,325.492128
2014-10-05,319.6406
2014-10-06,328.4594
2014-10-07,334.0911
2014-10-08,352.7889
2014-10-09,363.775127
2014-10-10,358.685988
2014-10-11,359.202977
2014-10-12,376.18914
2014-10-13,388.377054
2014-10-14,398.706802
2014-10-15,391.8433
2014-10-16,380.0801
2014-10-17,380.4216
2014-10-18,388.9618
2014-10-19,386.588998
2014-10-20,379.371397
2014-10-21,382.377
2014-10-22,379.096392
2014-10-23,355.861414
2014-10-24,355.169532
2014-10-25,346.1126
2014-10-26,351.541476
2014-10-27,348.961356
2014-10-28,351.8971
2014-10-29,333.378855
2014-10-30,343.7828
2014-10-31,336.799566
2014-11-01,325.386549
2014-11-02,323.7426
2014-11-03,324.230309
2014-11-04,328.2833
2014-11-05,337.139045
2014-11-06,348.235097
2014-11-07,341.079598
2014-11-08,344.034
2014-11-09,363.306276
2014-11-10,365.289754
2014-11-11,366.993311
2014-11-12,427.240346
2014-11-13,417.152853
2014-11-14,398.4273
2014-11-15,375.1288
2014-11-16,388.554276
2014-11-17,385.8593
2014-11-18,372.377037
2014-11-19,377.23689
2014-11-20,356.138803
2014-11-21,348.861781
2014-11-22,352.0417
2014-11-23,366.768747
2014-11-24,375.2355
2014-11-25,375.71746
2014-11-26,368.5104
2014-11-27,369.1426
2014-11-28,375.848968
2014-11-29,375.222891
2014-11-30,377.0901
2014-12-01,378.644419
2014-12-02,381.536451
2014-12-03,374.9728
2014-12-04,369.155032
2014-12-05,376.036184
2014-12-06,374.019642
2014-12-07,374.255874
2014-12-08,360.941929
2014-12-09,351.26947
2014-12-10,344.617152
2014-12-11,347.1331
2014-12-12,350.9412
2014-12-13,347.4713
2014-12-14,351.143952
2014-12-15,345.096106
2014-12-16,326.0815
2014-12-17,319.1713
2014-12-18,310.745855
2014-12-19,317.006024
2014-12-20,329.574288
2014-12-21,319.2411
2014-12-22,330.670916
2014-12-23,334.0467
2014-12-24,321.884392
2014-12-25,318.611818
2014-12-26,327.1582
2014-12-27,315.167
2014-12-28,316.795959
2014-12-29,312.441251
2014-12-30,309.8708
2014-12-31,319.695866
2015-01-01,313.9247
2015-01-02,314.591679
2015-01-03,279.850795
2015-01-04,263.6343
2015-01-05,272.948673
2015-01-06,285.575997
2015-01-07,294.8778
2015-01-08,283.251371
2015-01-09,288.8441
2015-01-10,274.0668
2015-01-11,265.369288
2015-01-12,267.0873
2015-01-13,226.9823
2015-01-14,177.2795
2015-01-15,210.463681
2015-01-16,207.2243
2015-01-17,199.625089
2015-01-18,209.932
2015-01-19,213.9783
2015-01-20,210.4817
2015-01-21,225.981661
2015-01-22,232.661676
2015-01-23,232.967382
2015-01-24,247.985535
2015-01-25,254.507359
2015-01-26,271.949166
2015-01-27,262.0605
2015-01-28,233.2087
2015-01-29,232.4048
2015-01-30,226.503319
2015-01-31,216.9137
2015-02-01,226.39598
2015-02-02,237.5409
2015-02-03,226.956686
2015-02-04,226.729169
2015-02-05,216.7714
2015-02-06,222.4823
2015-02-07,227.327539
2015-02-08,222.8677
2015-02-09,220.174337
2015-02-10,220.0829
2015-02-11,219.492285
2015-02-12,221.851358
2015-02-13,235.786911
2015-02-14,257.4741
2015-02-15,234.329255
2015-02-16,233.561849
2015-02-17,243.598319
2015-02-18,236.213792
2015-02-19,239.835099
2015-02-20,243.775637
2015-02-21,244.255769
2015-02-22,235.5299
2015-02-23,238.084558
2015-02-24,238.76017
2015-02-25,237.251378
2015-02-26,236.095124
2015-02-27,252.511164
2015-02-28,253.528381
2015-03-01,258.742512
2015-03-02,271.352588
2015-03-03,281.449738
2015-03-04,271.922265
2015-03-05,274.865
2015-03-06,272.211181
2015-03-07,275.8898
2015-03-08,274.475421
2015-03-09,288.516172
2015-03-10,290.512
2015-03-11,295.830154
2015-03-12,293.86714
2015-03-13,284.283804
2015-03-14,281.361516
2015-03-15,285.341547
2015-03-16,290.376346
2015-03-17,284.4553
2015-03-18,255.366294
2015-03-19,259.7404
2015-03-20,260.838006
2015-03-21,259.61623
2015-03-22,267.7968
2015-03-23,265.943217
2015-03-24,245.442221
2015-03-25,246.133974
2015-03-26,247.648017
2015-03-27,246.581446
2015-03-28,252.252023
2015-03-29,242.016596
2015-03-30,246.852031
2015-03-31,243.389417
2015-04-01,246.554862
2015-04-02,252.25662
2015-04-03,253.543981
2015-04-04,253.120626
2015-04-05,259.945117
2015-04-06,254.5187
2015-04-07,252.796546
2015-04-08,244.3604
2015-04-09,243.2604
2015-04-10,235.220131
2015-04-11,236.117061
2015-04-12,235.635214
2015-04-13,223.4056
2015-04-14,218.274198
2015-04-15,223.5659
2015-04-16,228.107081
2015-04-17,222.232567
2015-04-18,222.843
2015-04-19,221.6913
2015-04-20,224.3076
2015-04-21,235.815066
2015-04-22,233.923024
2015-04-23,235.5616
2015-04-24,230.786
2015-04-25,225.8529
2015-04-26,218.815057
2015-04-27,228.49946
2015-04-28,225.6763
2015-04-29,225.976455
2015-04-30,236.5704
2015-05-01,232.1241
2015-05-02,234.904508
2015-05-03,240.1203
2015-05-04,238.7688
2015-05-05,236.553295
2015-05-06,230.047867
2015-05-07,237.782952
2015-05-08,243.394663
2015-05-09,240.482516
2015-05-10,239.631275
2015-05-11,241.853995
2015-05-12,240.99
2015-05-13,235.798105
2015-05-14,236.739091
2015-05-15,237.310146
2015-05-16,235.726517
2015-05-17,236.099634
2015-05-18,232.865598
2015-05-19,231.943434
2015-05-20,234.245505
2015-05-21,235.3048
2015-05-22,240.519012
2015-05-23,239.033181
2015-05-24,241.186437
2015-05-25,237.487918
2015-05-26,237.327127
2015-05-27,237.1847
2015-05-28,237.471691
2015-05-29,237.1049
2015-05-30,233.293902
2015-05-31,229.9992
2015-06-01,223.308655
2015-06-02,225.746181
2015-06-03,225.64529
2015-06-04,224.371027
2015-06-05,225.035799
2015-06-06,225.679104
2015-06-07,223.389664
2015-06-08,228.64525
2015-06-09,229.3327
2015-06-10,228.9521
2015-06-11,230.0189
2015-06-12,230.204105
2015-06-13,232.753315
2015-06-14,233.8536
2015-06-15,237.309637
2015-06-16,250.897707
2015-06-17,249.1681
2015-06-18,248.8732
2015-06-19,243.54709
2015-06-20,245.2612
2015-06-21,244.010079
2015-06-22,246.770041
2015-06-23,243.9862
2015-06-24,240.215578
2015-06-25,242.422055
2015-06-26,242.642489
2015-06-27,250.70661
2015-06-28,248.067361
2015-06-29,256.487526
2015-06-30,262.4843
2015-07-01,257.660477
2015-07-02,254.3505
2015-07-03,255.5961
2015-07-04,260.34886
2015-07-05,271.0153
2015-07-06,268.493514
2015-07-07,264.956684
2015-07-08,269.64592
2015-07-09,268.1134
2015-07-10,283.881003
2015-07-11,291.687374
2015-07-12,309.977894
2015-07-13,290.8811
2015-07-14,286.185608
2015-07-15,283.823194
2015-07-16,277.827311
2015-07-17,278.488377
2015-07-18,274.4938
2015-07-19,272.488961
2015-07-20,278.413931
2015-07-21,275.099585
2015-07-22,276.6174
2015-07-23,275.6266
2015-07-24,287.9738
2015-07-25,288.134331
2015-07-26,291.6372
2015-07-27,292.730602
2015-07-28,293.7851
2015-07-29,288.768153
2015-07-30,287.289814
2015-07-31,283.941713
2015-08-01,280.037161
2015-08-02,281.650096
2015-08-03,280.4796
2015-08-04,284.5033
2015-08-05,281.378344
2015-08-06,278.2516
2015-08-07,279.0303
2015-08-08,260.200073
2015-08-09,264.438857
2015-08-10,263.761509
2015-08-11,270.916702
2015-08-12,265.64181
2015-08-13,263.33713
2015-08-14,264.868687
2015-08-15,260.7343
2015-08-16,257.673599
2015-08-17,256.984044
2015-08-18,219.004556
2015-08-19,225.3944
2015-08-20,234.6873
2015-08-21,231.940639
2015-08-22,229.7444
2015-08-23,227.589087
2015-08-24,209.132252
2015-08-25,221.711827
2015-08-26,225.3798
2015-08-27,224.261056
2015-08-28,230.9825
2015-08-29,229.7562
2015-08-30,228.608889
2015-08-31,230.017317
2015-09-01,227.3469
2015-09-02,228.8551
2015-09-03,226.765082
2015-09-04,230.085152
2015-09-05,234.677126
2015-09-06,239.4383
2015-09-07,240.020213
2015-09-08,243.547303
2015-09-09,238.291664
2015-09-10,238.589631
2015-09-11,240.083827
2015-09-12,234.818598
2015-09-13,230.328042
2015-09-14,230.2406
2015-09-15,229.924177
2015-09-16,228.797658
2015-09-17,232.792408
2015-09-18,232.716724
2015-09-19,231.238228
2015-09-20,230.860572
2015-09-21,226.605653
2015-09-22,230.523767
2015-09-23,229.9556
2015-09-24,234.283347
2015-09-25,234.837997
2015-09-26,234.208397
2015-09-27,232.848604
2015-09-28,239.342829
2015-09-29,236.621492
2015-09-30,236.2455
2015-10-01,237.569816
2015-10-02,237.402164
2015-10-03,239.08917
2015-10-04,238.687423
2015-10-05,240.587247
2015-10-06,246.4218
2015-10-07,243.266468
2015-10-08,242.690574
2015-10-09,244.321356
2015-10-10,245.331394
2015-10-11,247.52538
2015-10-12,245.5856
2015-10-13,249.9352
2015-10-14,252.594955
2015-10-15,254.8133
2015-10-16,262.9353
2015-10-17,271.203966
2015-10-18,262.9003
2015-10-19,264.4158
2015-10-20,270.21882
2015-10-21,267.327211
2015-10-22,274.410852
2015-10-23,277.455498
2015-10-24,282.6605
2015-10-25,283.071731
2015-10-26,286.132544
2015-10-27,294.399894
2015-10-28,303.886653
2015-10-29,313.586157
2015-10-30,326.0045
2015-10-31,312.432164
2015-11-01,325.082042
2015-11-02,359.352366
2015-11-03,400.706328
2015-11-04,408.7414
2015-11-05,387.510063
2015-11-06,374.950023
2015-11-07,384.800024
2015-11-08,373.487058
2015-11-09,380.043087
2015-11-10,337.932
2015-11-11,312.578065
2015-11-12,336.856
2015-11-13,337.292057
2015-11-14,333.553
2015-11-15,319.928309
2015-11-16,331.590025
2015-11-17,335.770056
2015-11-18,334.973097
2015-11-19,326.315037
2015-11-20,321.988069
2015-11-21,327.174045
2015-11-22,324.344029
2015-11-23,323.257008
2015-11-24,320.161078
2015-11-25,328.983018
2015-11-26,353.30406
2015-11-27,358.18504
2015-11-28,357.663084
2015-11-29,371.864
2015-11-30,376.907041
2015-12-01,362.729
2015-12-02,359.430048
2015-12-03,361.30808
2015-12-04,363.4825
2015-12-05,388.861
2015-12-06,388.458
2015-12-07,395.865003
2015-12-08,418.136012
2015-12-09,418.036034
2015-12-10,415.252076
2015-12-11,453.9
2015-12-12,435.897032
2015-12-13,433.537017
2015-12-14,443.839
2015-12-15,465.502079
2015-12-16,455.37507
2015-12-17,455.987
2015-12-18,463.844087
2015-12-19,462.226
2015-12-20,442.496
2015-12-21,437.761061
2015-12-22,435.5
2015-12-23,442.83908
2015-12-24,454.84803
2015-12-25,455.312014
2015-12-26,417.216043
2015-12-27,422.523
2015-12-28,421.265032
2015-12-29,432.618016
2015-12-30,426.14506
2015-12-31,430.05008
2016-01-01,434.463
2016-01-02,433.586058
2016-01-03,430.361071
2016-01-04,433.493035
2016-01-05,432.253049
2016-01-06,429.464076
2016-01-07,458.28
2016-01-08,453.370077
2016-01-09,449.143024
2016-01-10,448.964
2016-01-11,448.385096
2016-01-12,432.88402
2016-01-13,432.040094
2016-01-14,429.729052
2016-01-15,358.766
2016-01-16,387.665099
2016-01-17,380.208036
2016-01-18,385.844067
2016-01-19,377.745
2016-01-20,418.742
2016-01-21,409.945099
2016-01-22,381.76101
2016-01-23,386.191
2016-01-24,402.61
2016-01-25,390.663056
2016-01-26,391.430033
2016-01-27,394.629051
2016-01-28,379.384042
2016-01-29,378.20003
2016-01-30,376.937029
2016-01-31,367.135087
2016-02-01,371.248
2016-02-02,372.877095
2016-02-03,368.933
2016-02-04,388.612
2016-02-05,385.338038
2016-02-06,375.405093
2016-02-07,375.284007
2016-02-08,371.101099
2016-02-09,373.321
2016-02-10,379.960044
2016-02-11,377.720091
2016-02-12,383.126077
2016-02-13,392.182
2016-02-14,406.738062
2016-02-15,399.485
2016-02-16,407.361089
2016-02-17,415.561
2016-02-18,421.637008
2016-02-19,420.334026
2016-02-20,436.517099
2016-02-21,438.985074
2016-02-22,438.072047
2016-02-23,419.981098
2016-02-24,424.36202
2016-02-25,423.517004
2016-02-26,432.064
2016-02-27,432.138
2016-02-28,432.64
2016-02-29,436.608013
2016-03-01,433.637043
2016-03-02,421.598
2016-03-03,419.466032
2016-03-04,407.982
2016-03-05,397.833
2016-03-06,404.550047
2016-03-07,412.98203
2016-03-08,411.758002
2016-03-09,412.618006
2016-03-10,416.160026
2016-03-11,419.887
2016-03-12,410.132008
2016-03-13,412.291087
2016-03-14,415.09105
2016-03-15,415.383063
2016-03-16,416.253086
2016-03-17,418.452048
2016-03-18,408.036019
2016-03-19,408.520085
2016-03-20,410.751075
2016-03-21,411.423
2016-03-22,416.926
2016-03-23,417.386079
2016-03-24,414.341073
2016-03-25,415.687
